0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.026403407000032075,74.66666666666667,0.419179363000012,73.6
20,0.05460804300003019,76.0,0.8675566910000043,79.60000000000001
30,0.08468845100003364,88.0,1.293996203000006,82.3
40,0.12510171700000683,86.0,1.8758673419999923,81.89999999999999
50,0.1491859099999715,88.66666666666667,2.193267531999993,82.69999999999999
60,0.15965564800001175,89.33333333333333,2.5477619549999986,83.6
70,0.1893661070000121,88.66666666666667,2.97324732200002,83.0
80,0.22161219299999857,90.66666666666666,3.982041862000017,83.2
90,0.5141879379999637,89.33333333333333,4.169581741999991,83.5
100,0.2854194469999811,89.33333333333333,4.274384355999985,84.5
