0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.017455120999983365,67.33333333333333,0.29650996699999155,67.30000000000001
20,0.035453157000006286,81.33333333333333,0.5684393949999844,79.9
30,0.05282480899998632,85.33333333333334,0.8773362959999815,80.0
40,0.07978345999998737,85.33333333333334,1.2078350330000092,81.10000000000001
50,0.18078303499999038,90.0,1.4717948649999926,81.69999999999999
60,0.105367364000017,88.0,1.7171113650000223,83.3
70,0.1234071599999993,87.33333333333333,1.9999830749999887,83.5
80,0.1417204740000102,87.33333333333333,2.2768808120000017,83.8
90,0.15860142800002563,90.66666666666666,2.509206113999994,84.3
100,0.17579272200001128,91.33333333333333,2.7825466209999945,83.39999999999999
