0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.047488316999988456,69.33333333333334,0.7072679920000837,77.3
20,0.07985448199997336,72.0,1.3957118280000032,79.60000000000001
30,0.1203277510001044,84.66666666666667,2.0634885479998957,82.8
40,0.16667647300005228,85.33333333333334,3.0918848480000634,82.6
50,0.3377920460000041,90.66666666666666,4.051538450000066,82.8
60,0.28776628499997514,88.0,4.417184406000047,83.1
70,0.3407788189999792,88.66666666666667,5.485944720999896,84.7
80,0.41963187900000776,88.0,5.648567459999981,84.3
90,0.4318162370000209,90.66666666666666,6.154850839000005,84.5
100,0.4468246180000506,91.33333333333333,6.682157134000022,84.7
