0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.043945812999936607,76.66666666666667,0.7118498949998866,77.4
20,0.0874115350000011,77.33333333333333,1.4136824889999389,80.4
30,0.1328097489999891,84.66666666666667,2.101487240999859,83.39999999999999
40,0.1881673560001218,86.0,2.813678249999839,83.8
50,0.22785890599993763,86.0,3.460481843000025,83.3
60,0.2765979250000328,87.33333333333333,4.144929188000106,83.2
70,0.3206469039998865,90.0,4.840273220999961,84.39999999999999
80,0.3680901019999965,90.0,5.508779494000009,84.0
90,0.40983811299997797,91.33333333333333,6.233006757000112,84.6
100,0.4546277629999622,90.0,6.891028610999911,85.2
