0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.030415865000009035,76.66666666666667,0.4960872780000045,74.7
20,0.061312073000010514,80.0,0.994823479000047,77.5
30,0.09206298200001584,81.33333333333333,1.4981467730000304,82.0
40,0.12440958899998122,86.66666666666667,1.9775856680000174,83.2
50,0.15446679399997265,86.0,2.464001413999995,82.39999999999999
60,0.1840975780000349,89.33333333333333,2.9305636600000184,84.1
70,0.21867018699998653,88.66666666666667,3.414740047000066,84.39999999999999
80,0.2613152749999017,88.66666666666667,3.8861566080000784,84.3
90,0.28709761300001446,91.33333333333333,4.37458122299995,83.89999999999999
100,0.3206287060000932,90.0,4.899751804000061,84.1
