0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.031156149000025835,77.33333333333333,0.5167275200000176,75.1
20,0.061062622999997984,66.0,1.0444793560000107,80.4
30,0.09419486199999483,85.33333333333334,1.5772206789999927,80.5
40,0.12302276300010817,84.66666666666667,1.9895757079999612,82.3
50,0.1534572840000692,90.0,2.4625639270000192,83.0
60,0.188838095000051,86.66666666666667,3.0772007310000618,83.39999999999999
70,0.27986565599996993,90.66666666666666,4.626567977000036,83.8
80,0.34639696299996103,90.0,4.572559123999895,84.6
90,0.3179402329999448,86.66666666666667,4.623812460000067,84.39999999999999
100,0.3478554979999444,89.33333333333333,5.204111607999948,83.7
