0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.043506744000069375,72.66666666666667,0.6902431559999513,76.1
20,0.08790091300011227,85.33333333333334,1.3827861869999651,81.2
30,0.13327836500002377,81.33333333333333,2.1074614419999307,81.0
40,0.1776000939998994,87.33333333333333,2.7830609139998614,83.0
50,0.22918617100003758,89.33333333333333,3.450827790000176,83.2
60,0.27302122299988696,89.33333333333333,4.1264740679998795,83.89999999999999
70,0.3162888640001711,86.66666666666667,4.807771309000145,84.6
80,0.3625512730000082,89.33333333333333,5.498017569000012,84.1
90,0.4049328460000652,90.0,6.192448302999992,84.6
100,0.4553366330001154,90.0,6.848927208999839,84.89999999999999
