0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.013525071000003663,72.0,0.21490275899998323,69.19999999999999
20,0.028351866000008386,83.33333333333334,0.4285025650000023,76.1
30,0.040749823999988166,83.33333333333334,0.7088370770000267,79.0
40,0.05380292899999972,82.66666666666667,0.8676715059999935,80.10000000000001
50,0.06624571500000798,86.66666666666667,1.0658292839999888,81.10000000000001
60,0.08817248600001903,86.66666666666667,1.280577237000017,81.3
70,0.0942337259999988,86.0,1.617664757,83.1
80,0.11776660399999628,90.66666666666666,2.2871175630000096,82.8
90,0.14452578899999935,90.0,2.5792907390000153,83.0
100,0.14250261899999828,90.66666666666666,2.496171165999982,83.1
