0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.009228848999999428,66.0,0.14166392099999925,60.199999999999996
20,0.021743778000001157,78.66666666666666,0.2928855679999991,72.3
30,0.027250521000002692,84.0,0.43213753200000227,76.5
40,0.03515413900000297,87.33333333333333,0.6332410299999971,79.4
50,0.045031518000001824,86.0,0.7186832460000012,80.7
60,0.0588218970000014,86.0,0.8537422960000001,80.60000000000001
70,0.06167620899999804,89.33333333333333,0.9918371139999991,80.10000000000001
80,0.07311517400000156,89.33333333333333,1.1441937190000004,82.0
90,0.07967093999999975,87.33333333333333,1.2725513210000017,82.6
100,0.0917480670000046,87.33333333333333,1.4034811479999973,82.8
