0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.021890709999979663,70.0,0.35580263899998954,73.1
20,0.04394571700004235,79.33333333333333,0.7006951569999842,76.1
30,0.066472583999996,82.66666666666667,1.0422582650000436,82.0
40,0.08782596399998965,83.33333333333334,1.415838463,81.8
50,0.10956227200000512,85.33333333333334,1.7422277370000074,81.8
60,0.13816955699996925,86.66666666666667,2.08654937,82.19999999999999
70,0.15408267600003,88.66666666666667,2.4338489049999907,83.6
80,0.18046042500003523,86.66666666666667,2.773135076000017,83.0
90,0.19856555199999093,88.66666666666667,3.116499002000012,84.2
100,0.22477171600002066,91.33333333333333,3.452217253000015,84.0
