0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.01909735300000648,66.66666666666666,0.3158984359999977,66.9
20,0.03534195899999304,66.0,0.5661060049999946,76.0
30,0.05272891000001323,84.0,0.8531871619999833,79.5
40,0.07227013399997873,89.33333333333333,1.105905775999986,80.7
50,0.08788110699998697,88.0,1.3753585310000176,82.1
60,0.10564927899997656,88.66666666666667,1.648863533999986,83.2
70,0.12331991499999617,86.66666666666667,1.9197337489999882,82.89999999999999
80,0.14280298399998514,90.66666666666666,2.182972790000008,82.8
90,0.15856619600000954,88.0,2.4964320420000092,83.6
100,0.17540184500001033,90.66666666666666,2.7436982950000015,83.5
