0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.013035512000001859,74.0,0.2095664450000072,66.5
20,0.03452540699998963,76.66666666666667,0.437161279999998,76.6
30,0.03947402600000771,74.0,0.644358939,79.10000000000001
40,0.05284962199999654,86.66666666666667,0.841999788999999,80.2
50,0.06640914900000894,84.66666666666667,1.2413738350000045,80.5
60,0.10745362100000477,86.66666666666667,1.4716058909999958,81.39999999999999
70,0.10272073599999487,92.0,2.248739424000007,81.89999999999999
80,0.11467610400001149,88.0,2.044470571000005,82.6
90,0.1913067310000116,88.0,2.099051040000006,82.19999999999999
100,0.1391271809999921,89.33333333333333,2.762701676000006,83.2
