0,1,2,3,4
Percent Data,Training Time Face,Accuracy Face,Train Time Digit,Accuracy Digit
10,0.017703957999998465,60.66666666666667,0.2755473679999909,65.8
20,0.035902937999992446,82.0,0.5535353199999804,77.7
30,0.052465647000019544,84.0,0.8278110719999745,80.60000000000001
40,0.07007978499999012,84.66666666666667,1.139638485000006,79.4
50,0.0965779959999793,83.33333333333334,1.4506343810000146,81.5
60,0.10559821199998964,90.0,1.6466847129999849,81.69999999999999
70,0.12350896300000613,86.66666666666667,1.933251365000018,83.5
80,0.16432817099999397,90.0,2.4728826239999933,83.6
90,0.2590184640000075,91.33333333333333,2.827259773999998,83.89999999999999
100,0.17710027699999387,91.33333333333333,2.7923930039999902,83.6
